maker,model,mileage,manufacture_year,engine_displacement,engine_power,transmission,door_count,seat_count,fuel_type,date_created,date_last_seen,views,ratings,price_eur
bmw,x5,124000,2010,2993,173,auto,4,5,diesel,2015-12-11 13:24:16.933657+00,2016-01-06 15:49:26.59739+00,128,3,27951.04
seat,ibiza,87000,2007,1400,63,man,4,5,gasoline,2015-12-11 13:50:08.653759+00,2016-02-10 20:03:00.589997+00,201,8,4600.19
opel,mokka,10650,2015,1686,96,man,4,5,diesel,2015-12-11 14:01:41.913334+00,2016-02-10 20:33:10.062095+00,186,1,15924.57
opel,corsa,199000,2001,1199,55,man,2,5,gasoline,2015-12-11 14:02:47.583639+00,2015-12-14 23:04:32.705218+00,104,3,890.04
audi,a1,15889,2014,1197,63,man,2,4,gasoline,2015-12-11 14:06:24.645332+00,2016-01-19 04:16:17.560701+00,256,5,13999.52
bmw,x5,140658,2010,2993,225,auto,4,5,diesel,2015-12-11 14:25:32.560293+00,2016-02-10 19:19:37.712558+00,260,10,30841.15
citroen,c5,128685,2007,1600,80,man,5,5,diesel,2015-12-11 14:45:21.159183+00,2016-01-04 02:04:04.678935+00,258,4,2960.77
seat,leon,32426,2014,1197,77,man,4,5,gasoline,2015-12-11 14:53:55.640326+00,2016-02-10 18:51:46.118649+00,107,7,11555.44
ford,focus,22500,2015,1499,88,man,4,5,diesel,2015-12-11 15:05:34.923251+00,2016-02-10 19:54:42.008592+00,191,3,15000.56
ford,focus,19465,2013,998,92,man,4,5,gasoline,2015-12-11 15:21:38.965904+00,2016-02-10 19:59:56.582564+00,223,7,11134.42
skoda,yeti,17700,2013,1390,90,man,4,5,gasoline,2015-12-11 16:23:40.469649+00,2015-12-21 19:34:55.122369+00,155,10,16491.82
ford,s-max,64729,2011,1997,103,auto,4,5,diesel,2015-12-11 16:43:13.95917+00,2015-12-19 19:50:24.108395+00,254,6,14496.52
subaru,justy,79900,2010,998,51,man,4,5,gasoline,2015-12-11 17:11:44.966264+00,2015-12-30 04:04:54.237132+00,280,6,7990.9
opel,zafira,245000,2008,1910,110,man,4,7,diesel,2015-12-11 17:12:09.36513+00,2016-01-07 18:21:32.211191+00,181,0,4950.56
opel,corsa,114200,2009,1229,59,man,4,5,gasoline,2015-12-11 17:12:36.220544+00,2016-01-06 16:02:34.691727+00,101,8,4990.56
audi,a3,206600,1998,1595,74,man,2,5,gasoline,2015-12-11 18:22:00.018407+00,2016-02-10 19:40:39.592774+00,289,6,2990.12
skoda,octavia,22893,2015,1968,110,man,4,5,diesel,2015-12-11 18:22:48.41493+00,2016-02-10 19:42:18.86724+00,275,5,17924.65
ford,focus,184000,2003,1590,74,man,5,5,gasoline,2015-12-11 18:28:26.587585+00,2016-02-10 19:46:02.167402+00,246,2,2216.88
audi,a3,175000,2000,1781,92,man,4,5,gasoline,2015-12-11 18:46:21.075181+00,2016-01-06 16:05:48.802699+00,185,3,1990.23
opel,astra,115500,2011,1686,81,man,4,5,diesel,2015-12-11 18:58:31.192501+00,2015-12-20 19:33:19.619817+00,235,10,7400.26
audi,a6,143000,2000,1781,110,man,4,5,gasoline,2015-12-11 19:24:03.43095+00,2015-12-14 23:32:50.575777+00,121,6,2400.07
smart,forfour,3196,2015,999,52,man,4,4,gasoline,2015-12-11 20:11:05.448784+00,2016-02-10 19:41:08.550704+00,81,2,10496.37
nissan,qashqai,55000,2010,1997,104,man,4,5,gasoline,2015-12-11 20:24:34.800167+00,2015-12-16 22:49:53.326401+00,135,1,12400.44
ford,fiesta,72500,2009,1388,71,man,4,5,gasoline,2015-12-11 20:35:25.299828+00,2016-02-10 19:45:01.412145+00,201,9,9501.07
audi,q7,39928,2014,2967,180,auto,4,7,diesel,2015-12-11 20:37:09.356585+00,2016-02-10 19:41:20.494821+00,77,9,47576.28
audi,a4,26800,2015,1968,110,man,4,5,diesel,2015-12-11 20:37:58.304408+00,2016-02-10 19:41:30.426669+00,87,5,22977.54
opel,corsa,170000,1999,1389,66,man,2,5,gasoline,2015-12-11 20:54:12.989017+00,2015-12-18 20:34:34.465941+00,199,5,1699.07
opel,meriva,113000,2004,1598,74,auto,4,5,gasoline,2015-12-11 20:55:20.815708+00,2016-02-10 19:41:29.148942+00,164,4,3750.15
audi,a4,170000,2012,1968,130,auto,4,5,diesel,2015-12-11 21:31:38.754885+00,2015-12-17 21:33:25.120656+00,284,0,11304.26
smart,fortwo,40000,2009,999,52,auto,2,2,gasoline,2015-12-11 21:32:11.183001+00,2016-02-10 19:41:41.450608+00,155,5,4160.47
ford,c-max,96500,2010,1798,92,man,4,5,gasoline,2015-12-11 21:32:11.556596+00,2016-02-10 19:41:41.787569+00,286,4,7950.89
mini,clubman,44400,2012,1598,72,man,2,5,gasoline,2015-12-11 21:35:59.001011+00,2016-02-10 19:40:27.475199+00,165,5,10630.16
audi,a3,5492,2014,1968,110,man,2,4,diesel,2015-12-11 22:38:24.515858+00,2016-02-10 20:23:04.48933+00,126,2,26884.97
nissan,qashqai,71200,2012,1461,81,man,4,5,diesel,2015-12-11 22:38:42.317336+00,2016-02-10 20:23:06.55325+00,221,5,14501.63
suzuki,grand-vitara,146091,2007,1900,95,man,5,5,diesel,2015-12-11 23:45:24.046818+00,2015-12-28 07:52:32.944303+00,219,5,8142.12
opel,cascada,12900,2014,1956,121,auto,2,4,diesel,2015-12-11 23:49:27.22012+00,2015-12-19 20:15:40.94836+00,196,10,23355.59
kia,sportage,2500,2015,1995,135,auto,4,5,diesel,2015-12-12 00:21:48.641673+00,2016-02-10 19:42:07.323141+00,199,1,37904.22
audi,q3,7378,2015,1968,110,man,4,5,diesel,2015-12-12 00:46:38.727802+00,2016-02-10 20:24:34.966507+00,240,3,30741.41
ford,focus,99416,2013,1560,77,man,4,5,diesel,2015-12-12 02:01:16.240699+00,2015-12-17 21:46:53.803446+00,130,10,7723.87
audi,q7,20401,2014,2967,180,auto,4,5,diesel,2015-12-12 03:48:08.451944+00,2015-12-15 00:18:14.779485+00,152,3,52382.83
audi,a3,2500,2015,1968,110,auto,4,5,diesel,2015-12-12 03:49:56.253606+00,2015-12-15 00:18:41.139787+00,115,6,31888.53
porsche,panamera,110523,2010,4806,294,auto,4,4,gasoline,2015-12-12 04:01:04.06175+00,2015-12-15 00:19:26.665175+00,294,9,43004.77
audi,a6-allroad,11000,2015,2967,235,auto,4,5,diesel,2015-12-12 04:16:28.235453+00,2015-12-15 00:20:49.307263+00,102,9,69907.77
kia,sorento,88201,2011,2199,145,man,4,5,diesel,2015-12-12 04:18:28.264088+00,2015-12-17 21:49:02.071355+00,132,0,15951.78
audi,a4,51000,2012,1968,130,auto,4,4,diesel,2015-12-12 04:31:19.258129+00,2015-12-15 00:21:37.336413+00,130,3,23502.63
toyota,auris,2000,2015,1197,85,man,4,5,gasoline,2015-12-12 05:04:27.811827+00,2016-01-19 05:42:17.557894+00,82,5,18692.08
seat,alhambra,6500,2015,1968,103,man,4,5,diesel,2015-12-12 05:04:27.843142+00,2016-01-19 05:42:16.101241+00,73,4,25204.81
skoda,rapid,25418,2015,1598,77,man,5,5,diesel,2015-12-12 05:25:21.865986+00,2016-02-10 19:50:24.794365+00,246,3,15358.99
toyota,yaris,88800,2010,998,51,man,5,5,gasoline,2015-12-12 05:32:02.84632+00,2015-12-15 10:51:56.299155+00,150,0,4433.75
skoda,octavia,4469,2015,1598,77,man,5,5,diesel,2015-12-12 05:37:31.69615+00,2015-12-24 00:52:47.937385+00,139,0,13874.91
hyundai,coupe,172300,2004,1599,77,man,2,4,gasoline,2015-12-12 05:54:37.717917+00,2015-12-15 00:32:21.949732+00,153,9,2300.26
skoda,fabia,43800,2012,1198,51,man,4,5,gasoline,2015-12-12 05:57:10.210855+00,2016-01-21 17:42:34.271299+00,208,6,6378.72
ford,focus,33980,2013,1560,85,man,4,5,diesel,2015-12-12 06:06:23.110403+00,2016-02-10 20:07:30.245542+00,126,3,13110.47
audi,a6-allroad,17073,2014,2967,235,auto,4,5,diesel,2015-12-12 06:21:36.107362+00,2016-02-10 20:07:19.596847+00,75,5,60493.71
skoda,superb,5001,2015,1968,110,auto,4,5,diesel,2015-12-12 08:50:01.180921+00,2016-02-10 20:30:02.902695+00,264,3,28977.2
bmw,z4,23697,2015,2979,250,auto,2,2,gasoline,2015-12-12 09:24:32.640631+00,2016-02-10 20:35:15.743587+00,237,4,38567.28
skoda,octavia,148585,2008,1595,75,man,5,5,gasoline,2015-12-12 09:31:59.30526+00,2015-12-21 23:20:25.5054+00,189,7,3545.52
citroen,c4,24700,2014,1560,75,man,4,5,diesel,2015-12-12 09:46:31.759179+00,2016-02-10 20:03:10.232357+00,108,4,12934.42
hyundai,i30,51500,2011,1396,80,man,4,5,gasoline,2015-12-12 10:04:14.25036+00,2015-12-23 21:32:04.771202+00,245,8,7380.83
ford,c-max,71979,2011,1997,81,auto,4,5,diesel,2015-12-12 10:48:26.775923+00,2015-12-15 00:51:02.72268+00,191,2,10701.18
audi,a4,83000,2010,1984,132,auto,4,5,gasoline,2015-12-12 11:14:00.819957+00,2015-12-18 21:05:58.679514+00,150,4,15501.74
opel,vectra,77000,2004,2198,108,auto,4,5,gasoline,2015-12-12 11:17:34.228959+00,2015-12-16 23:21:06.999461+00,210,0,3399.37
chevrolet,spark,21000,2014,995,50,man,4,5,gasoline,2015-12-12 11:51:15.188237+00,2015-12-15 01:02:53.377176+00,160,0,4900.56
hyundai,getz,116000,2008,1493,65,man,4,5,diesel,2015-12-12 11:51:55.149048+00,2016-01-07 19:07:20.974455+00,133,10,2990.34
hyundai,i30,46000,2014,1582,94,man,4,5,diesel,2015-12-12 11:52:01.141524+00,2016-01-25 02:44:34.373234+00,240,1,12501.41
bmw,x5,165421,2009,2993,210,auto,5,7,diesel,2015-12-12 12:01:39.562449+00,2016-02-10 20:15:56.14693+00,164,2,21650.63
opel,astra,207400,2000,1796,85,man,2,5,gasoline,2015-12-12 12:09:43.543359+00,2015-12-16 01:03:59.90816+00,268,7,1300.15
kia,venga,11500,2015,1582,94,man,4,5,diesel,2015-12-12 13:50:01.652083+00,2015-12-26 23:49:13.548852+00,123,0,16715.84
seat,ibiza,57900,2011,1197,77,man,4,5,gasoline,2015-12-12 15:07:57.012849+00,2015-12-22 18:48:03.70196+00,101,0,8290.93
audi,a4,320000,2003,1896,74,man,5,5,diesel,2015-12-12 15:35:24.816911+00,2015-12-27 05:37:07.710711+00,127,0,3330.87
citroen,berlingo,73000,2009,1360,55,man,4,5,gasoline,2015-12-12 16:26:28.594844+00,2016-02-10 19:09:35.661611+00,170,6,5799.63
porsche,cayenne,8900,2015,4806,382,auto,4,5,gasoline,2015-12-12 16:40:52.793849+00,2016-01-05 15:02:41.340846+00,246,10,113053.55
seat,cordoba,190000,1995,1781,66,man,4,5,gasoline,2015-12-12 16:53:06.522782+00,2016-01-07 19:15:43.49999+00,77,2,2500.3
audi,a8,200000,2005,2967,171,auto,4,5,diesel,2015-12-12 17:53:15.260702+00,2015-12-24 22:32:01.014437+00,78,2,7990.9
fiat,bravo,132000,2008,1598,77,man,4,5,diesel,2015-12-12 17:53:24.771869+00,2016-01-25 02:48:37.522601+00,150,4,5800.63
opel,meriva,71256,2005,1598,74,man,4,5,gasoline,2015-12-12 18:27:05.754706+00,2015-12-31 06:32:18.816718+00,240,7,3850.44
skoda,fabia,103000,2005,1390,55,man,4,5,gasoline,2015-12-12 18:32:23.076592+00,2016-01-19 06:44:58.466006+00,231,3,3850.44
skoda,roomster,215123,2007,1422,59,man,4,5,diesel,2015-12-12 19:08:33.880418+00,2015-12-16 23:36:46.119454+00,296,8,3850.44
ford,focus,74000,2010,1596,74,man,4,5,gasoline,2015-12-12 19:09:53.726874+00,2016-02-10 20:39:34.928942+00,287,3,10501.18
seat,ibiza,81000,2009,1198,51,man,2,5,gasoline,2015-12-12 20:03:28.45567+00,2016-01-19 06:47:19.517041+00,241,5,5990.67
mercedes-benz,vito,146000,2009,2148,85,man,4,8,diesel,2015-12-12 20:19:36.802223+00,2016-02-10 20:39:33.890024+00,204,5,11901.33
opel,astra,32200,2013,1364,103,man,4,5,gasoline,2015-12-12 20:37:12.438584+00,2015-12-22 21:06:36.742462+00,288,2,10981.24
bmw,x3,63080,2008,1995,130,man,4,5,diesel,2015-12-12 21:51:23.015553+00,2016-01-22 03:29:09.028553+00,109,8,17992.01
audi,a8,209000,2002,4172,246,auto,4,5,gasoline,2015-12-12 23:50:47.9845+00,2016-02-11 00:29:02.516431+00,118,10,6550.74
skoda,roomster,25186,2011,1197,63,man,4,5,gasoline,2015-12-13 00:01:27.372687+00,2015-12-15 02:05:02.378327+00,95,7,8990.01
audi,a3,115000,2011,1984,147,auto,4,5,gasoline,2015-12-13 01:23:02.136517+00,2016-02-11 01:23:18.421384+00,78,5,19502.18
mini,cooper,68273,2011,1598,155,man,2,4,gasoline,2015-12-13 03:46:16.110574+00,2015-12-15 02:20:04.844162+00,178,7,17491.93
audi,a3,9350,2014,1968,110,man,4,4,diesel,2015-12-13 03:47:13.938405+00,2015-12-16 01:36:09.843079+00,283,1,30249.37
opel,astra,190000,2006,1686,74,man,2,5,diesel,2015-12-13 04:01:14.896349+00,2015-12-15 02:20:53.829026+00,153,8,4490.49
bmw,x1,153000,2010,1995,150,auto,4,5,diesel,2015-12-13 04:02:51.370853+00,2015-12-15 02:21:01.189334+00,156,5,12214.36
volvo,c30,55000,2008,1997,100,man,2,4,diesel,2015-12-13 04:03:12.549323+00,2015-12-15 02:21:02.864789+00,214,1,6490.71
audi,a3,27200,2015,1598,81,auto,4,5,diesel,2015-12-13 04:17:18.196893+00,2015-12-16 01:36:35.318344+00,140,0,25822.87
audi,a3,25048,2014,1395,81,auto,4,5,gasoline,2015-12-13 04:31:11.645454+00,2015-12-16 01:36:27.095222+00,281,7,22543.49
skoda,octavia,166622,2001,1600,75,man,5,5,gasoline,2015-12-13 09:03:56.330829+00,2015-12-15 09:04:36.085718+00,283,9,2590.67
jaguar,s-type,247200,2004,2700,152,auto,4,5,diesel,2015-12-13 09:04:58.327826+00,2015-12-22 22:52:04.544209+00,211,0,3700.96
chrysler,pt-cruiser,178000,2001,1996,104,man,4,5,gasoline,2015-12-13 09:13:57.602502+00,2016-01-04 13:49:28.078295+00,94,1,1500.19
skoda,rapid,12908,2014,1197,63,man,5,5,gasoline,2015-12-13 09:18:22.699769+00,2016-01-06 04:10:07.080814+00,282,0,10325.68
skoda,yeti,51000,2012,1197,77,man,4,5,gasoline,2015-12-13 10:46:06.165709+00,2015-12-21 21:05:47.316335+00,75,2,13251.48
opel,astra,56000,2008,1796,103,auto,4,5,gasoline,2015-12-13 10:46:53.976321+00,2016-02-11 10:51:28.273834+00,241,9,8800.96
citroen,zx,119136,1996,1360,55,man,4,5,gasoline,2015-12-13 10:47:45.550075+00,2015-12-29 04:15:50.158145+00,79,5,1129.13
mini,cooper,52100,2013,1600,85,man,4,5,diesel,2015-12-13 10:48:06.783691+00,2016-02-11 10:51:28.730507+00,86,0,18502.07
hyundai,i20,77700,2010,1396,73,man,4,5,gasoline,2015-12-13 10:50:21.323887+00,2016-01-06 17:27:13.991742+00,177,6,5999.67
toyota,avensis,191000,2005,1995,85,man,4,5,diesel,2015-12-13 12:07:17.388119+00,2015-12-15 03:48:27.435831+00,268,5,4100.44
citroen,berlingo,66000,2010,1560,68,man,4,5,diesel,2015-12-13 12:20:19.795544+00,2016-02-11 03:01:52.721579+00,183,4,9201.04
porsche,cayenne,79000,2013,2967,180,auto,4,5,diesel,2015-12-13 12:52:01.393461+00,2016-02-11 03:09:36.564021+00,90,9,58806.51
opel,meriva,135000,2008,1598,77,auto,4,5,gasoline,2015-12-13 12:52:18.59512+00,2015-12-25 00:10:28.217078+00,279,8,4390.49
chevrolet,nubira,84904,2006,1796,89,man,4,5,gasoline,2015-12-13 13:59:53.928624+00,2016-01-22 06:42:11.742518+00,154,2,3890.41
fiat,punto,127000,2002,1242,59,man,2,5,gasoline,2015-12-13 14:00:36.26806+00,2015-12-25 00:45:56.20112+00,276,8,899.11
honda,civic,25400,2007,1798,103,auto,4,5,gasoline,2015-12-13 14:36:13.251457+00,2016-01-26 14:23:44.688323+00,183,0,7890.86
seat,ibiza,160000,2004,1198,47,man,2,5,gasoline,2015-12-13 15:03:16.391767+00,2016-01-17 13:46:23.309785+00,287,2,3000.33
fiat,punto,176000,1999,1242,63,man,2,4,gasoline,2015-12-13 15:20:18.923088+00,2015-12-28 06:35:45.084075+00,152,10,925.24
opel,zafira,49800,2014,1956,121,auto,4,7,diesel,2015-12-13 16:21:05.425769+00,2015-12-27 03:36:43.697547+00,211,1,20401.26
mitsubishi,pajero,170000,2002,2477,85,man,4,5,diesel,2015-12-13 17:04:35.200198+00,2016-01-20 16:09:51.088745+00,197,8,3400.37
bmw,x5,214570,2007,2993,173,auto,4,7,diesel,2015-12-13 17:05:17.766589+00,2015-12-15 06:18:06.784123+00,178,2,15351.7
audi,a4,272000,1994,2771,128,man,4,5,gasoline,2015-12-13 17:08:08.008301+00,2016-01-17 15:55:36.135355+00,122,2,2450.26
skoda,roomster,101048,2007,1422,59,man,4,5,diesel,2015-12-13 17:22:12.640195+00,2016-01-03 16:04:49.961167+00,228,8,6900.78
citroen,c3,71126,2006,1360,54,man,2,4,gasoline,2015-12-13 17:45:27.757731+00,2015-12-15 06:32:26.485042+00,156,5,4500.52
opel,astra,168000,1994,1598,55,man,4,5,gasoline,2015-12-13 18:07:19.106072+00,2016-01-17 16:32:35.582252+00,117,10,400.04
opel,zafira,104000,2006,1998,147,man,4,7,gasoline,2015-12-13 18:38:47.966685+00,2015-12-16 05:34:22.425046+00,107,6,6299.7
ford,focus,19311,2012,1596,77,man,4,5,gasoline,2015-12-13 18:40:33.534203+00,2016-02-11 11:42:47.815542+00,74,7,9732.09
toyota,corolla,140000,1990,1576,66,man,4,5,gasoline,2015-12-13 18:41:20.088971+00,2015-12-19 02:01:17.720271+00,89,10,1900.22
nissan,pathfinder,120000,2009,2500,126,man,4,7,diesel,2015-12-13 19:01:15.882554+00,2016-01-17 16:54:36.550429+00,169,6,9901.11
audi,a8,249999,2003,3328,165,auto,4,5,diesel,2015-12-13 19:39:26.86884+00,2016-01-01 13:36:25.734596+00,258,3,3599.41
mazda,rx-8,101013,2003,1308,141,man,4,4,gasoline,2015-12-13 19:59:24.886303+00,2016-02-11 12:01:46.512087+00,122,7,6499.7
opel,corsa,115600,2010,1686,96,man,4,5,diesel,2015-12-13 20:24:05.62769+00,2015-12-19 02:46:06.841803+00,122,5,5900.67
opel,corsa,58000,2012,1398,74,man,4,5,gasoline,2015-12-13 20:24:33.982512+00,2016-01-17 17:40:40.239252+00,167,7,8500.96
hyundai,santa-fe,207000,2002,2351,107,man,4,5,gasoline,2015-12-13 20:41:28.004074+00,2016-02-11 20:45:03.290547+00,196,10,2600.3
opel,astra,190000,2002,1598,74,man,4,5,gasoline,2015-12-13 20:42:39.23299+00,2016-02-11 12:14:52.2176+00,87,6,1600.19
subaru,impreza,212000,2000,1994,92,auto,4,5,gasoline,2015-12-13 20:44:11.328301+00,2016-02-11 12:14:37.888789+00,242,0,2100.22
ford,galaxy,133800,2007,1997,96,man,4,7,diesel,2015-12-13 20:45:06.062623+00,2016-02-11 21:00:03.219056+00,257,1,8490.93
citroen,jumper,272000,2007,2198,88,man,4,2,diesel,2015-12-13 21:09:56.109383+00,2015-12-26 05:03:29.694526+00,96,3,3350.37
citroen,c5,150000,2010,1997,120,man,4,5,diesel,2015-12-13 21:14:09.507173+00,2015-12-23 02:50:51.338328+00,145,2,10201.15
opel,astra,95000,2006,1910,88,man,4,5,diesel,2015-12-13 21:14:33.126595+00,2015-12-21 02:04:23.156099+00,285,5,5000.56
honda,civic,126000,2007,1798,103,man,2,5,gasoline,2015-12-13 21:29:31.491099+00,2016-02-11 12:33:50.403004+00,249,3,7000.78
ford,mondeo,214000,2002,2967,166,man,4,5,gasoline,2015-12-13 23:10:57.197986+00,2016-02-11 12:58:19.016909+00,108,1,3990.45
skoda,octavia,111872,2012,1600,77,man,5,5,diesel,2015-12-13 23:33:31.442634+00,2016-02-11 23:45:02.360281+00,98,9,11099.19
volvo,v70,28463,2014,1560,84,man,4,5,diesel,2015-12-14 00:02:45.485707+00,2016-02-11 13:14:39.436526+00,151,3,21842.41
mercedes-benz,vito,30300,2013,2143,120,auto,4,5,diesel,2015-12-14 01:02:30.363497+00,2016-02-12 01:15:05.156291+00,208,8,26871.98
mercedes-benz,vito,62000,2011,2143,120,auto,4,8,diesel,2015-12-14 01:02:30.391075+00,2015-12-22 04:45:11.683684+00,165,5,23471.61
nissan,pulsar,19058,2015,1197,85,man,4,5,gasoline,2015-12-14 01:32:09.600437+00,2015-12-23 05:19:15.203613+00,145,6,11421.28
audi,a1,4500,2015,1422,66,man,4,5,diesel,2015-12-14 02:45:15.427683+00,2016-02-11 14:15:34.955256+00,279,6,19742.19
skoda,octavia,66500,2013,1598,77,man,5,5,diesel,2015-12-14 03:16:48.104217+00,2015-12-15 11:31:17.938465+00,139,1,13652.85
audi,s3,56000,2011,1984,195,auto,4,5,gasoline,2015-12-14 03:37:43.762269+00,2015-12-15 11:46:49.496778+00,192,8,22871.54
bmw,x6,152000,2009,2993,173,auto,4,4,diesel,2015-12-14 03:39:19.249333+00,2015-12-15 11:51:37.620846+00,261,10,20895.34
audi,a4,181200,2006,1968,103,man,4,5,diesel,2015-12-14 03:46:23.651158+00,2015-12-15 11:48:25.160926+00,212,7,4828.53
skoda,octavia,36200,2012,1390,90,man,5,5,gasoline,2015-12-14 03:58:19.501689+00,2016-01-04 22:15:53.837729+00,278,10,9955.59
audi,a6,27515,2015,2967,200,auto,4,5,diesel,2015-12-14 04:16:46.695599+00,2015-12-29 14:04:44.041602+00,277,7,47897.34
skoda,fabia,118444,2007,1422,51,man,5,4,diesel,2015-12-14 04:46:09.005048+00,2015-12-15 12:23:39.673013+00,126,7,4774.24
chrysler,voyager,158000,2003,2499,105,man,4,7,diesel,2015-12-14 05:46:49.909186+00,2016-02-11 15:42:48.227621+00,125,4,3200.37
opel,meriva,125000,2010,1364,103,man,4,5,gasoline,2015-12-14 06:07:02.116394+00,2016-02-11 15:59:57.582448+00,285,0,7990.9
seat,ibiza,26888,2012,1197,77,man,2,5,gasoline,2015-12-14 06:42:41.502278+00,2016-02-12 06:45:04.695372+00,246,5,11951.33
hyundai,i30,97000,2010,1582,85,auto,4,5,diesel,2015-12-14 07:07:19.714099+00,2015-12-24 10:19:33.884975+00,200,4,6999.78
honda,civic,43437,2009,1800,103,man,4,5,gasoline,2015-12-14 07:43:47.105077+00,2015-12-29 08:07:30.431969+00,178,0,6143.6
bmw,x3,154030,2007,2497,160,auto,4,5,gasoline,2015-12-14 08:38:54.300854+00,2016-01-07 06:50:21.832273+00,269,8,9951.11
isuzu,d-max,60000,2011,2999,120,auto,4,5,diesel,2015-12-14 08:40:01.226437+00,2015-12-17 12:02:58.609182+00,155,9,13026.46
nissan,almera,210000,2001,1498,66,man,4,5,gasoline,2015-12-14 10:16:29.358434+00,2015-12-18 12:04:50.737185+00,185,4,1400.15
porsche,carrera-gt,8974,2015,3800,294,auto,2,4,gasoline,2015-12-14 10:42:02.037333+00,2015-12-27 15:43:12.558273+00,87,4,119840.3
hyundai,santa-fe,199999,2008,2188,114,man,4,7,diesel,2015-12-14 10:49:18.536153+00,2016-02-10 21:50:05.390107+00,279,7,9900.11
skoda,felicia,140000,1995,1289,50,man,5,5,gasoline,2015-12-14 10:57:19.844846+00,2015-12-29 07:46:17.395726+00,165,3,536.64
subaru,forester,116680,2006,1994,116,man,4,5,gasoline,2015-12-14 11:26:17.853916+00,2016-02-10 22:03:38.137581+00,280,2,8500.96
subaru,legacy,93185,2008,1994,110,auto,4,5,gasoline,2015-12-14 12:05:39.503184+00,2016-02-10 22:14:04.046504+00,136,2,9801.07
porsche,panamera,67000,2012,4806,405,auto,4,4,gasoline,2015-12-14 12:06:11.333197+00,2016-01-18 11:36:56.80115+00,201,10,71352.92
audi,coupe,198191,2007,2967,176,man,2,4,diesel,2015-12-14 12:27:45.663214+00,2016-02-10 22:19:07.288189+00,97,3,16000.78
volvo,v70,91400,2011,2400,158,auto,4,5,diesel,2015-12-14 12:55:02.301066+00,2016-02-12 13:00:23.908458+00,238,0,20926.31
hyundai,i30,73000,2009,1582,66,man,4,5,diesel,2015-12-14 12:55:59.579189+00,2016-02-12 13:00:15.597999+00,137,0,7900.89
kia,carens,103821,2005,1991,83,man,4,5,diesel,2015-12-14 12:56:48.778956+00,2016-02-12 13:00:15.887557+00,196,3,3999.44
ford,mondeo,87650,2005,1798,92,man,4,5,gasoline,2015-12-14 13:02:25.964704+00,2015-12-22 13:02:58.198051+00,232,2,3990.45
ford,s-max,126780,2011,1997,103,man,4,5,diesel,2015-12-14 13:02:26.006526+00,2015-12-22 13:02:58.249686+00,170,2,12901.44
skoda,fabia,91874,2011,1200,77,man,5,5,gasoline,2015-12-14 13:07:30.836601+00,2016-02-12 13:15:01.694748+00,178,9,4922.28
audi,a6,135495,2007,3200,188,auto,5,5,gasoline,2015-12-14 13:51:32.450654+00,2016-02-12 14:00:01.290924+00,99,3,9955.59
skoda,octavia,65800,2013,1968,103,man,4,5,diesel,2015-12-14 14:23:34.428965+00,2016-02-12 14:30:11.164897+00,209,2,16791.86
ford,c-max,173818,2006,1600,66,man,5,5,diesel,2015-12-14 14:43:23.699513+00,2016-01-19 06:47:12.668646+00,171,9,3849
fiat,bravo,95000,2009,1400,66,man,4,5,gasoline,2015-12-14 14:59:37.099662+00,2016-01-22 11:01:55.796648+00,149,10,6800.74
suzuki,swift,131000,2007,1328,68,man,4,5,gasoline,2015-12-14 15:06:25.0065+00,2015-12-17 16:31:45.807963+00,257,7,3450.37
ford,mondeo,181395,2004,1999,107,man,4,5,gasoline,2015-12-14 15:20:54.443378+00,2015-12-30 23:52:51.720238+00,272,5,2900.33
toyota,corolla-verso,218000,2005,1995,85,man,5,7,diesel,2015-12-14 15:26:13.694343+00,2016-01-06 16:54:31.822021+00,215,9,4774.24
skoda,octavia,204903,2002,1900,74,man,5,5,diesel,2015-12-14 15:27:42.274761+00,2016-01-25 02:45:57.021901+00,224,3,3256.85
seat,ibiza,15900,2014,1197,77,man,4,5,gasoline,2015-12-14 15:43:48.520402+00,2015-12-15 19:47:15.483078+00,94,5,11205.26
ford,c-max,47500,2012,1560,85,man,4,5,diesel,2015-12-14 15:55:09.053071+00,2016-02-12 16:00:06.547118+00,76,5,11723.32
